country,individuals_using_internet%,GDP_current_US,access_to_electricity%,government_expenditure_on_education%,trade_in_services%,CO2_emisions,renewvable_energy_consumption%,rule_of_law_estimate,goverment_effectiveness_estimate,political_stability_estimate,population_density,gini_index,human_capital_index,year,internet_electricity_interaction,internet_usage_group
Kenya,1.11,6.23439097529871,24.66125049591065,4.934684991836544,13.430177667153,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,27.445993955793,46.5,0.39244267344474804,1979,27.373988050460824,False
Kenya,1.11,7.26531533162273,24.66125049591065,4.934684991836544,14.9675379347973,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,28.4413747056963,46.5,0.39244267344474804,1980,27.373988050460824,False
Kenya,1.11,6.85449145391471,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,29.4935551885301,46.5,0.39244267344474804,1981,27.373988050460824,False
Kenya,1.11,6.43157935730273,24.66125049591065,4.934684991836544,14.9940638710394,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,30.5926327441403,46.5,0.39244267344474804,1982,27.373988050460824,False
Kenya,1.11,5.97919846382274,24.66125049591065,4.934684991836544,14.3330627875596,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,31.7487103348912,46.5,0.39244267344474804,1983,27.373988050460824,False
Kenya,1.11,6.19143707043467,24.66125049591065,4.934684991836544,14.9020759144176,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,32.9500228414801,46.5,0.39244267344474804,1984,27.373988050460824,False
Kenya,1.11,6.13503433830431,24.66125049591065,4.934684991836544,15.3176816953604,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,34.1781653020346,46.5,0.39244267344474804,1985,27.373988050460824,False
Kenya,1.11,7.23912671693219,24.66125049591065,4.934684991836544,14.7002984840823,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,35.4234090030572,46.5,0.39244267344474804,1986,27.373988050460824,False
Kenya,1.11,7.970820530766909,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,36.6906103946305,46.5,0.39244267344474804,1987,27.373988050460824,False
Kenya,1.11,8.35538087912955,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,37.9978950697544,46.5,0.39244267344474804,1988,27.373988050460824,False
Kenya,1.11,8.28311464838116,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,39.336196717855,46.5,0.39244267344474804,1989,27.373988050460824,False
Kenya,0.0,8.57235916286876,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,40.696962083143,46.5,0.39244267344474804,1990,0.0,False
Kenya,0.0,8.1514888819683,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,42.025222265172,46.5,0.39244267344474804,1991,0.0,False
Kenya,0.0,8.20912067811342,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,43.3210159187546,46.5,0.39244267344474804,1992,0.0,False
Kenya,0.0,5.75178660950323,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,44.6143831043329,46.5,0.39244267344474804,1993,0.0,False
Kenya,0.0,7.14814856404239,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,45.9179534033805,46.5,0.39244267344474804,1994,0.0,False
Kenya,0.000727482,9.04632019677295,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,47.2262483747408,46.5,0.39244267344474804,1995,0.01794061583326607,False
Kenya,0.008839115,12.0458654664343,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,48.5218680816671,46.5,0.39244267344474804,1996,0.21798362917716127,False
Kenya,0.034406051,13.1157644327232,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,49.8370594229891,46.5,0.39244267344474804,1997,0.8484962422860771,False
Kenya,0.050261388,14.0939988437334,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,51.1954404891591,46.5,0.39244267344474804,1998,1.2395086797401575,False
Kenya,0.114256028,12.8960105204958,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,52.6498383526022,46.5,0.39244267344474804,1999,2.817696527175781,False
Kenya,0.318059714,12.705350153401199,24.66125049591065,4.934684991836544,13.6813876244667,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,54.207411181783,46.5,0.39244267344474804,2000,7.843750279611699,False
Kenya,0.619782266,12.9860074258781,24.66125049591065,4.934684991836544,15.0640867412164,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,55.8743771304073,46.5,0.39244267344474804,2001,15.284605714749127,False
Kenya,1.207773885,13.14773695417,24.66125049591065,4.934684991836544,13.5537248784392,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,57.5953596654602,46.5,0.39244267344474804,2002,29.78521432040418,True
Kenya,2.754720101875,14.904517649847602,24.66125049591065,4.934684991836544,12.7908057921545,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,59.3300804722915,46.5,0.39244267344474804,2003,67.93484247845987,True
Kenya,2.754720101875,16.095337093836598,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,61.130540815968,46.5,0.39244267344474804,2004,67.93484247845987,True
Kenya,2.754720101875,18.737895400779998,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,62.9774923568893,46.5,0.39244267344474804,2005,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,14.9298355943827,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,64.8790332782795,46.5,0.39244267344474804,2006,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,14.4874078305209,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,66.8320501106933,46.5,0.39244267344474804,2007,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,14.4461300236943,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,68.8528218013143,46.5,0.39244267344474804,2008,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,11.1777401739835,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,70.921818884633,46.5,0.39244267344474804,2009,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,12.9087837111926,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,72.9484748919422,46.5,0.39244267344474804,2010,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,13.3847967838667,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,74.9115226482061,46.5,0.39244267344474804,2011,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,13.089049924788,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,76.8278560635345,46.5,0.39244267344474804,2012,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,11.9000034266422,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,78.7018448887796,46.5,0.39244267344474804,2013,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,12.2627998604226,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,80.5282759953614,46.5,0.39244267344474804,2014,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,11.3502135301495,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,82.3197947780862,46.5,0.39244267344474804,2015,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,9.574165824449313,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,84.1527040798398,46.5,0.39244267344474804,2016,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,9.574165824449313,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,86.0036845064483,46.5,0.39244267344474804,2017,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,10.1500031781741,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,87.769800049197,46.5,0.39244267344474804,2018,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,9.574165824449313,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,89.5235794356397,46.5,0.39244267344474804,2019,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,9.574165824449313,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,91.3409354464631,46.5,0.39244267344474804,2020,67.93484247845987,True
Kenya,2.754720101875,20.485968573906533,24.66125049591065,4.934684991836544,9.574165824449313,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,33.54115460600585,46.5,0.39244267344474804,2021,67.93484247845987,True
Kenya,1.11,20.485968573906533,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,33.54115460600585,46.5,0.39244267344474804,2022,27.373988050460824,False
Lesotho,1.11,0.034579986181837497,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,33.54115460600585,46.5,0.39244267344474804,1960,27.373988050460824,False
Lesotho,1.11,0.0356999857342857,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,25.062417654809,46.5,0.39244267344474804,1961,27.373988050460824,False
Lesotho,1.11,0.0418599832727507,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,25.845882740448,46.5,0.39244267344474804,1962,27.373988050460824,False
Lesotho,1.11,0.047039981202823496,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,26.6514492753623,46.5,0.39244267344474804,1963,27.373988050460824,False
Lesotho,1.11,0.0519399792447843,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,27.4774374176548,46.5,0.39244267344474804,1964,27.373988050460824,False
Lesotho,1.11,0.0548799780699607,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,28.3339920948617,46.5,0.39244267344474804,1965,27.373988050460824,False
Lesotho,1.11,0.056699977342689,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,29.2437747035573,46.5,0.39244267344474804,1966,27.373988050460824,False
Lesotho,1.11,0.059261976318914195,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,30.2675559947299,46.5,0.39244267344474804,1967,27.373988050460824,False
Lesotho,1.11,0.0614459754461882,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,31.3897233201581,46.5,0.39244267344474804,1968,27.373988050460824,False
Lesotho,1.11,0.0659679736391977,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,32.5398221343874,46.5,0.39244267344474804,1969,27.373988050460824,False
Lesotho,1.11,0.068739972531507,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,33.7114953886693,46.5,0.39244267344474804,1970,27.373988050460824,False
Lesotho,1.11,0.07648029395241121,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,34.9103754940711,46.5,0.39244267344474804,1971,27.373988050460824,False
Lesotho,1.11,0.080913175462898,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,36.1410408432148,46.5,0.39244267344474804,1972,27.373988050460824,False
Lesotho,1.11,0.12118869864206899,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,37.4055006587615,46.5,0.39244267344474804,1973,27.373988050460824,False
Lesotho,1.11,0.150851315734636,24.66125049591065,4.934684991836544,12.47603524776055,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,38.7143939393939,46.5,0.39244267344474804,1974,27.373988050460824,False
Lesotho,1.11,0.149558945403731,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,40.0586297760211,46.5,0.39244267344474804,1975,27.373988050460824,False
Lesotho,1.11,0.1476599998716,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,41.3859683794466,46.5,0.39244267344474804,1976,27.373988050460824,False
Lesotho,1.11,0.1933149998319,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,42.6361989459816,46.5,0.39244267344474804,1977,27.373988050460824,False
Lesotho,1.11,0.2665699997682,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,43.8475955204216,46.5,0.39244267344474804,1978,27.373988050460824,False
Lesotho,1.11,0.290134729683747,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,45.0894927536232,46.5,0.39244267344474804,1979,27.373988050460824,False
Lesotho,1.11,0.431542682236012,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,46.3660079051383,46.5,0.39244267344474804,1980,27.373988050460824,False
Lesotho,1.11,0.434188034188034,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,47.6778985507246,46.5,0.39244267344474804,1981,27.373988050460824,False
Lesotho,1.11,0.348741737284042,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,49.025,46.5,0.39244267344474804,1982,27.373988050460824,False
Lesotho,1.11,0.386699308945943,24.66125049591065,4.934684991836544,15.423899653840213,2276.6,82.065,-0.468431144952774,-0.598455905914307,-0.366829112172127,50.4061594202899,46.5,0.39244267344474804,1983,27.373988050460824,False
